_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_511;003693;731 Gartenbauverein Einigkeit v. 1950;Neuländer Weg;Neuländer Weg;60;Dauerkleingärten;Harburg;Neuland;703;718;01.10.2025;1,6189;;FHH;Stadtgrün;POLYGON ((10.002667 53.467828,10.002695 53.467813,10.002710 53.467797,10.002717 53.467780,10.002718 53.467757,10.002713 53.467739,10.002698 53.467719,10.000687 53.465548,9.999975 53.464779,9.999870 53.464666,9.999853 53.464634,9.999841 53.464601,9.999839 53.464569,9.999839 53.464568,9.999842 53.464542,9.999854 53.464514,10.000221 53.463999,9.999641 53.464077,9.999589 53.464084,9.999589 53.464084,9.999324 53.464125,9.999324 53.464125,9.999069 53.464172,9.999069 53.464172,9.998963 53.464195,9.998925 53.464271,9.999017 53.464364,9.999199 53.464549,9.999409 53.464791,9.999536 53.464922,9.999668 53.465051,9.999832 53.465209,10.000008 53.465383,10.000131 53.465509,10.000238 53.465620,10.000347 53.465736,10.000450 53.465851,10.000546 53.465953,10.000602 53.466012,10.000748 53.466174,10.000835 53.466274,10.000967 53.466417,10.001073 53.466527,10.001161 53.466620,10.001250 53.466723,10.001347 53.466829,10.001411 53.466893,10.001504 53.466992,10.001629 53.467123,10.001786 53.467288,10.001899 53.467405,10.002073 53.467596,10.002202 53.467756,10.002312 53.467885,10.002313 53.467886,10.002639 53.467834,10.002667 53.467828));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_512;003694;731 Gartenbauverein Einigkeit v. 1950;Neuländer Weg;Neuländer Weg;60;Dauerkleingärten;Harburg;Neuland;703;718;01.10.2025;1,8189;;FHH;Stadtgrün;POLYGON ((10.002238 53.467897,10.002237 53.467896,10.002175 53.467823,10.002053 53.467686,10.002011 53.467627,10.001853 53.467462,10.001702 53.467307,10.001519 53.467115,10.001538 53.467111,10.001445 53.467011,10.001365 53.466933,10.001284 53.466833,10.001207 53.466753,10.001097 53.466637,10.000976 53.466509,10.000838 53.466364,10.000731 53.466249,10.000615 53.466112,10.000538 53.466030,10.000474 53.465965,10.000388 53.465874,10.000317 53.465791,10.000214 53.465685,10.000156 53.465624,10.000058 53.465533,9.999940 53.465402,9.999846 53.465304,9.999755 53.465214,9.999665 53.465129,9.999592 53.465045,9.999482 53.464938,9.999405 53.464853,9.999314 53.464759,9.999170 53.464611,9.999073 53.464512,9.998985 53.464425,9.998894 53.464335,9.998642 53.464847,9.998898 53.465107,9.999013 53.465216,9.999119 53.465330,9.999244 53.465455,9.999367 53.465582,9.999496 53.465714,9.999648 53.465873,9.999802 53.466034,9.999957 53.466194,10.000063 53.466313,10.000188 53.466446,10.000329 53.466593,10.000394 53.466669,10.000493 53.466767,10.000511 53.466787,10.000603 53.466885,10.000770 53.467061,10.000927 53.467236,10.001062 53.467388,10.001109 53.467439,10.001207 53.467542,10.001348 53.467699,10.001480 53.467844,10.001612 53.467995,10.001613 53.467996,10.002238 53.467897));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_513;003695;731 Gartenbauverein Einigkeit v. 1950;Neuländer Weg;Neuländer Weg;60;Dauerkleingärten;Harburg;Neuland;703;718;01.10.2025;1,9936;;FHH;Stadtgrün;POLYGON ((10.001519 53.468011,10.001518 53.468009,10.001377 53.467849,10.001232 53.467693,10.001107 53.467546,10.001020 53.467458,10.000837 53.467253,10.000683 53.467086,10.000427 53.466808,10.000348 53.466725,10.000155 53.466517,10.000004 53.466367,9.999865 53.466220,9.999834 53.466189,9.999687 53.466033,9.999408 53.465742,9.999363 53.465695,9.999250 53.465577,9.999138 53.465469,9.999022 53.465353,9.998809 53.465133,9.998604 53.464923,9.998418 53.465302,9.998599 53.465481,9.998293 53.465586,9.998276 53.465589,9.999181 53.466510,10.000680 53.468139,10.000682 53.468141,10.000725 53.468137,10.001519 53.468011));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_514;003697;150 Bundesbahn Landwirtschaft;Reeseberg - Friedrich-List-Straße;Reeseberg - Friedrich-List-Straße;61;Kleingärten;Harburg;Wilstorf;705;0;01.10.2025;0,7990;;Privat;Deutsche Bahn;POLYGON ((9.993363 53.449737,9.993364 53.449736,9.993663 53.449925,9.993763 53.449941,9.993853 53.449955,9.993911 53.449964,9.993959 53.449899,9.993980 53.449870,9.994188 53.449854,9.994271 53.449879,9.994310 53.449853,9.994262 53.449820,9.994181 53.449773,9.994012 53.449684,9.993844 53.449607,9.993828 53.449538,9.993817 53.449496,9.993276 53.449182,9.993275 53.449173,9.993185 53.449195,9.993165 53.449174,9.993083 53.449118,9.993042 53.449097,9.992853 53.448979,9.992828 53.448991,9.992720 53.448905,9.992628 53.448833,9.992547 53.448789,9.992581 53.448771,9.992556 53.448744,9.992516 53.448762,9.992454 53.448723,9.992494 53.448693,9.992412 53.448643,9.992388 53.448667,9.992214 53.448554,9.992005 53.448427,9.991897 53.448365,9.991847 53.448359,9.991802 53.448371,9.991693 53.448450,9.991602 53.448535,9.991738 53.448663,9.991821 53.448747,9.991893 53.448833,9.991945 53.448899,9.992054 53.449024,9.992245 53.449236,9.992290 53.449218,9.992326 53.449259,9.992367 53.449298,9.992393 53.449328,9.992470 53.449372,9.992526 53.449399,9.992963 53.449176,9.993184 53.449339,9.993194 53.449351,9.992960 53.449474,9.993343 53.449708,9.993377 53.449728,9.993362 53.449736,9.993363 53.449737));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_515;003698;150 Bundesbahn Landwirtschaft;Seevekanal - Mitte;Seevekanal - Mitte;61;Kleingärten;Harburg;Rönneburg;706;0;01.10.2025;0,3118;;Privat;Deutsche Bahn;POLYGON ((10.008590 53.443348,10.008587 53.443347,10.008586 53.443347,10.008436 53.443443,10.008195 53.443603,10.007913 53.443795,10.007737 53.443919,10.007664 53.443963,10.007462 53.444105,10.007356 53.444176,10.007242 53.444255,10.007137 53.444324,10.006954 53.444452,10.006810 53.444549,10.006683 53.444636,10.006624 53.444676,10.006388 53.444817,10.006103 53.444997,10.006254 53.445080,10.006296 53.445053,10.006350 53.445018,10.006840 53.444728,10.006873 53.444708,10.006989 53.444639,10.007045 53.444603,10.007206 53.444503,10.007384 53.444370,10.007641 53.444182,10.007755 53.444090,10.007845 53.444017,10.007908 53.443966,10.007935 53.443944,10.008152 53.443766,10.008171 53.443750,10.008324 53.443621,10.008412 53.443552,10.008504 53.443479,10.008520 53.443468,10.008636 53.443385,10.008656 53.443373,10.008590 53.443348));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_516;003699;150 Bundesbahn Landwirtschaft;Vorderkamp;Vorderkamp;61;Kleingärten;Harburg;Rönneburg;706;720;01.10.2025;1,7174;;Privat;Deutsche Bahn;POLYGON ((10.009421 53.440368,10.009364 53.440370,10.009229 53.440382,10.009235 53.440389,10.009284 53.440449,10.009657 53.440523,10.009834 53.440570,10.009835 53.440594,10.009575 53.440758,10.008810 53.441281,10.007589 53.442154,10.008024 53.442353,10.007658 53.442615,10.007230 53.442411,10.005645 53.443544,10.005964 53.443574,10.006249 53.443612,10.006701 53.443305,10.006817 53.443353,10.006998 53.443286,10.007346 53.443118,10.007533 53.443011,10.007321 53.442912,10.007740 53.442634,10.007918 53.442713,10.008124 53.442570,10.008541 53.442212,10.008687 53.442073,10.008879 53.441910,10.008992 53.441824,10.008982 53.441703,10.008966 53.441582,10.008923 53.441466,10.008948 53.441409,10.009042 53.441372,10.009232 53.441378,10.009448 53.441384,10.010136 53.440725,10.009992 53.440657,10.010191 53.440478,10.010102 53.440430,10.010001 53.440463,10.009791 53.440457,10.009601 53.440430,10.009472 53.440399,10.009421 53.440368));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_517;003762;421 Eilbek-Hohenfelde v. 1934;Schleidenstraße - Osterbekstraße;Schleidenstraße - Osterbekstraße;61;Kleingärten;Hamburg-Nord;Barmbek-Süd;421;453;01.10.2025;0,2604;;FHH;AGV;POLYGON ((10.034019 53.584462,10.034600 53.584507,10.035183 53.584546,10.035766 53.584579,10.035798 53.584390,10.035656 53.584381,10.033944 53.584267,10.033967 53.584430,10.034019 53.584462));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_518;003763;119 Gartenbauverein Aufbau v. 1945;Barsbütteler Weg;Barsbütteler Weg;61;Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;0,5851;;FHH;Stadtgrün;POLYGON ((10.148844 53.556391,10.148838 53.556378,10.149033 53.556330,10.149004 53.556314,10.149992 53.556084,10.149554 53.555433,10.148782 53.555616,10.148949 53.555843,10.148539 53.555939,10.148768 53.556391,10.148772 53.556400,10.148844 53.556391));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_519;003764;119 Gartenbauverein Aufbau v. 1945;Barsbütteler Weg;Barsbütteler Weg;61;Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;1,6405;;FHH;Stadtgrün;POLYGON ((10.150635 53.556165,10.150889 53.556133,10.150875 53.556113,10.151668 53.555934,10.151230 53.555292,10.151293 53.555283,10.151402 53.555436,10.151824 53.555995,10.152207 53.555937,10.151342 53.554753,10.149568 53.555179,10.150233 53.556190,10.150588 53.556107,10.150635 53.556165));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_520;003765;119 Gartenbauverein Aufbau v. 1945;Barsbütteler Weg;Barsbütteler Weg;61;Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;1,0070;;FHH;Stadtgrün;POLYGON ((10.147646 53.553595,10.147807 53.554067,10.148209 53.555222,10.148226 53.555283,10.148290 53.555466,10.149153 53.555358,10.148925 53.554672,10.148701 53.554704,10.148426 53.553856,10.148426 53.553835,10.148389 53.553777,10.148180 53.553800,10.148082 53.553551,10.147705 53.553592,10.147646 53.553595));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_521;003766;119 Gartenbauverein Aufbau v. 1945;Barsbütteler Weg;Barsbütteler Weg;61;Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;2,1912;;FHH;Stadtgrün;POLYGON ((10.150985 53.554265,10.150744 53.553888,10.150429 53.553374,10.150327 53.553221,10.150325 53.553219,10.150000 53.553295,10.150015 53.553320,10.148428 53.553660,10.148971 53.554568,10.150564 53.554215,10.150601 53.554285,10.149035 53.554630,10.149314 53.555081,10.150385 53.554838,10.151225 53.554655,10.150985 53.554265));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_522;003767;502 Hummelsbüttel;Am Gehöckel;Am Gehöckel;61;Kleingärten;Wandsbek;Hummelsbüttel;520;530;01.10.2025;1,3124;;FHH;AGV;POLYGON ((10.055072 53.637842,10.055072 53.637842,10.054964 53.637748,10.054813 53.637648,10.054642 53.637547,10.053986 53.637191,10.053531 53.637604,10.053411 53.637713,10.053241 53.637866,10.053087 53.638006,10.052823 53.638245,10.053574 53.638474,10.054316 53.638697,10.054968 53.637954,10.055072 53.637842));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_523;003768;508 Gartengem. Am Heegen Buckhorn;Kurzenremen;Kurzenremen;61;Kleingärten;Wandsbek;Volksdorf;525;540;01.10.2025;0,9790;;FHH;AGV;POLYGON ((10.161444 53.663735,10.161355 53.663727,10.161292 53.663855,10.161224 53.663983,10.161175 53.664071,10.161364 53.664085,10.161418 53.664089,10.162608 53.664144,10.162621 53.664144,10.162629 53.664145,10.162854 53.664168,10.163579 53.664264,10.163753 53.664287,10.163874 53.664289,10.163929 53.664290,10.164206 53.664332,10.164210 53.664332,10.164383 53.664368,10.164504 53.664381,10.164965 53.664453,10.165367 53.664529,10.165370 53.664530,10.165472 53.664371,10.165534 53.664263,10.165283 53.664243,10.164702 53.664139,10.164417 53.664075,10.163841 53.663961,10.163548 53.663913,10.162649 53.663830,10.162351 53.663797,10.162051 53.663772,10.161748 53.663751,10.161444 53.663735));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_524;003771;512 Gartengem. Jenfeld;Zum dicken Busch;Zum dicken Busch;60;Dauerkleingärten;Wandsbek;Jenfeld;590;0;01.10.2025;0,1238;;FHH;Stadtgrün;POLYGON ((10.152969 53.574045,10.152740 53.574053,10.152730 53.573996,10.152360 53.573983,10.152042 53.573975,10.152020 53.574159,10.152799 53.574181,10.152800 53.574203,10.152883 53.574203,10.152889 53.574241,10.152972 53.574240,10.152969 53.574045));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_525;003772;512 Gartengem. Jenfeld;Zum dicken Busch;Zum dicken Busch;60;Dauerkleingärten;Wandsbek;Jenfeld;590;0;01.10.2025;0,4360;;FHH;Stadtgrün;POLYGON ((10.152966 53.573827,10.152868 53.573161,10.152160 53.573196,10.152126 53.573620,10.152048 53.573943,10.152667 53.573964,10.152650 53.573850,10.152966 53.573838,10.152966 53.573827));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_526;003773;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,2005;;FHH;Stadtgrün;POLYGON ((10.129803 53.638567,10.129720 53.638348,10.129501 53.638389,10.129341 53.638401,10.129224 53.638398,10.129150 53.638384,10.129013 53.638352,10.128613 53.638254,10.128500 53.638415,10.128670 53.638474,10.128926 53.638557,10.129100 53.638603,10.129271 53.638626,10.129413 53.638630,10.129549 53.638623,10.129607 53.638613,10.129803 53.638567));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_527;003774;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,2566;;FHH;Stadtgrün;POLYGON ((10.131347 53.637746,10.131137 53.637613,10.130758 53.637824,10.130441 53.638004,10.130279 53.638097,10.130088 53.638200,10.129944 53.638270,10.129754 53.638340,10.129833 53.638542,10.130124 53.638413,10.130459 53.638238,10.131347 53.637746));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_528;003775;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,5215;;FHH;Stadtgrün;POLYGON ((10.129477 53.638354,10.129550 53.638246,10.129762 53.638299,10.129808 53.638283,10.129915 53.638240,10.129980 53.638205,10.129996 53.638191,10.129996 53.638181,10.129983 53.638167,10.129943 53.638156,10.128822 53.637885,10.127974 53.637684,10.127810 53.637830,10.127646 53.637984,10.128604 53.638214,10.129144 53.638342,10.129234 53.638358,10.129362 53.638365,10.129477 53.638354));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_529;003776;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,5599;;FHH;Stadtgrün;POLYGON ((10.129516 53.637641,10.128334 53.637358,10.128114 53.637684,10.129056 53.637907,10.130027 53.638141,10.130274 53.638001,10.130384 53.637844,10.129516 53.637641));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_530;003777;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,2790;;FHH;Stadtgrün;POLYGON ((10.128577 53.636825,10.128386 53.636774,10.128325 53.636788,10.127985 53.637209,10.127285 53.637925,10.127499 53.637996,10.128283 53.637285,10.128577 53.636825));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_531;003778;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,6259;;FHH;Stadtgrün;POLYGON ((10.130810 53.637532,10.128574 53.637001,10.128360 53.637332,10.130353 53.637810,10.130462 53.637830,10.130679 53.637742,10.130810 53.637532));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_532;003779;582 Am Berner Wald;Am Berner Wald;Am Berner Wald;61;Kleingärten;Wandsbek;Farmsen-Berne;514;539;01.10.2025;0,1694;;FHH;Stadtgrün;POLYGON ((10.131417 53.636938,10.131361 53.636930,10.131339 53.636932,10.130828 53.637729,10.131023 53.637621,10.131383 53.637417,10.131558 53.637308,10.131593 53.637268,10.131625 53.637201,10.131627 53.637161,10.131603 53.637112,10.131557 53.637051,10.131463 53.636971,10.131417 53.636938));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_533;003780;432 Früh Auf v. 1920;Moortrift - Spreende;Moortrift - Spreende;61;Kleingärten;Hamburg-Nord;Groß Borstel;406;0;01.10.2025;0,1886;;FHH;AGV;POLYGON ((9.976973 53.617889,9.976830 53.617764,9.976632 53.617840,9.976628 53.617842,9.976554 53.617869,9.977063 53.618435,9.977219 53.618417,9.977440 53.618373,9.977340 53.618214,9.977108 53.618018,9.976973 53.617889));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_534;003568;132 Falkenberg;Legienstraße;Legienstraße;60;Dauerkleingärten;Hamburg-Mitte;Horn;129;0;01.10.2025;0,5475;;FHH;Stadtgrün;POLYGON ((10.105206 53.555096,10.105189 53.555076,10.105187 53.555073,10.105092 53.555092,10.104993 53.554884,10.104892 53.554786,10.104792 53.554693,10.104736 53.554626,10.104655 53.554535,10.104486 53.554331,10.104441 53.554339,10.104411 53.554347,10.104382 53.554356,10.104379 53.554376,10.104399 53.554425,10.104433 53.554500,10.104438 53.554554,10.104450 53.554607,10.104458 53.554635,10.104474 53.554674,10.104497 53.554723,10.104342 53.554751,10.104453 53.554966,10.104620 53.554934,10.104631 53.554954,10.104677 53.555036,10.104745 53.555160,10.104744 53.555160,10.103326 53.555427,10.103325 53.555427,10.103325 53.555428,10.103339 53.555448,10.103338 53.555448,10.103268 53.555462,10.103204 53.555474,10.103204 53.555474,10.103310 53.555672,10.103322 53.555670,10.104258 53.555492,10.104345 53.555475,10.104520 53.555442,10.104768 53.555395,10.104837 53.555382,10.104933 53.555363,10.105015 53.555348,10.105253 53.555302,10.105157 53.555107,10.105206 53.555096));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_535;003569;101 Gartenbauverein Finkenwerder;Neßkatenweg;Neßkatenweg;60;Dauerkleingärten;Hamburg-Mitte;Finkenwerder;141;106;01.10.2025;0,7505;;FHH;Stadtgrün;POLYGON ((9.845387 53.533975,9.845337 53.533961,9.845064 53.533961,9.844996 53.533964,9.844729 53.534042,9.844729 53.534042,9.844505 53.535744,9.844819 53.535758,9.844833 53.535621,9.845315 53.535631,9.845363 53.535251,9.844915 53.535244,9.844971 53.534930,9.844937 53.534924,9.844951 53.534760,9.845314 53.534754,9.845325 53.534464,9.845387 53.533975));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_536;003570;719 Gartenverein Wilhelmsburg v. 1918;Kuckuckshorn;Kuckuckshorn;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;0;01.10.2025;1,4709;;FHH;Stadtgrün;POLYGON ((9.994817 53.489851,9.994575 53.489485,9.994565 53.489487,9.994400 53.489216,9.994091 53.488757,9.993738 53.488239,9.993621 53.488064,9.993425 53.488123,9.993373 53.488138,9.993366 53.488178,9.993367 53.488179,9.993416 53.488269,9.993171 53.488338,9.993353 53.488644,9.993434 53.488780,9.993780 53.489281,9.994009 53.489617,9.994185 53.489875,9.994377 53.490166,9.994483 53.490340,9.994624 53.490548,9.995121 53.491316,9.995122 53.491318,9.995535 53.491222,9.995690 53.491185,9.995689 53.491185,9.995354 53.490668,9.995171 53.490398,9.995024 53.490171,9.994817 53.489851));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_537;003571;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,3332;;FHH;Stadtgrün;POLYGON ((9.998372 53.490141,9.998022 53.489630,9.997426 53.489770,9.997836 53.490387,9.997858 53.490421,9.998462 53.490274,9.998378 53.490150,9.998372 53.490141));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_538;003572;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,3892;;FHH;Stadtgrün;POLYGON ((9.997943 53.488850,9.997694 53.488473,9.997411 53.488545,9.997778 53.489086,9.997963 53.489356,9.998040 53.489470,9.998075 53.489515,9.998108 53.489558,9.998292 53.489828,9.998493 53.490118,9.998783 53.490047,9.998734 53.489975,9.998339 53.489409,9.998293 53.489343,9.998169 53.489166,9.998059 53.489010,9.997983 53.488901,9.997943 53.488850));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_539;003573;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,6504;;FHH;Stadtgrün;POLYGON ((9.999675 53.489756,9.999065 53.488829,9.998241 53.489027,9.998871 53.489959,9.998877 53.489958,9.998991 53.489929,9.999675 53.489756));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_540;003574;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,0584;;FHH;Stadtgrün;POLYGON ((9.998019 53.487314,9.997907 53.487149,9.997490 53.487259,9.997617 53.487418,9.998019 53.487314));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_541;003577;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;721;01.10.2025;0,0183;;FHH;Stadtgrün;POLYGON ((9.970756 53.430017,9.970778 53.429986,9.970810 53.429994,9.970825 53.429974,9.970792 53.429966,9.970874 53.429849,9.970785 53.429827,9.970704 53.429943,9.970599 53.429916,9.970563 53.429969,9.970756 53.430017));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_542;003578;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;721;01.10.2025;0,0551;;FHH;Stadtgrün;POLYGON ((9.971090 53.430077,9.971347 53.429834,9.971188 53.429772,9.971145 53.429809,9.970959 53.429741,9.970976 53.429815,9.971032 53.429833,9.970993 53.429873,9.971022 53.429885,9.970980 53.429919,9.970940 53.429907,9.970923 53.429963,9.970965 53.429981,9.970927 53.430017,9.971090 53.430077));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_543;003579;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;721;01.10.2025;1,0863;;FHH;Stadtgrün;POLYGON ((9.968708 53.428753,9.968446 53.428653,9.968379 53.428665,9.968015 53.429113,9.968038 53.429157,9.968038 53.429157,9.968131 53.429183,9.968744 53.429377,9.969361 53.429569,9.970074 53.429787,9.970079 53.429789,9.970727 53.429472,9.970634 53.429280,9.970573 53.429227,9.970027 53.429041,9.969930 53.429015,9.969247 53.428981,9.969168 53.428937,9.968708 53.428753));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_544;003580;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;719;01.10.2025;0,4444;;FHH;Stadtgrün;POLYGON ((9.969760 53.428135,9.969841 53.428113,9.969858 53.428122,9.969925 53.428102,9.970183 53.428033,9.970251 53.428023,9.970357 53.428006,9.970367 53.427986,9.970285 53.427959,9.969974 53.427850,9.969875 53.427819,9.969796 53.427805,9.969676 53.427808,9.969611 53.427812,9.969529 53.427826,9.969451 53.427841,9.969337 53.427866,9.969231 53.427898,9.969134 53.427926,9.969058 53.427960,9.968961 53.428003,9.968894 53.428034,9.968797 53.428092,9.968746 53.428127,9.968679 53.428174,9.968631 53.428210,9.968585 53.428253,9.968532 53.428306,9.968524 53.428311,9.968521 53.428325,9.968514 53.428343,9.968517 53.428366,9.968523 53.428377,9.968540 53.428402,9.968565 53.428421,9.968611 53.428439,9.968631 53.428446,9.969040 53.428508,9.969041 53.428507,9.969078 53.428471,9.969126 53.428436,9.969193 53.428393,9.969253 53.428354,9.969323 53.428320,9.969417 53.428274,9.969530 53.428216,9.969663 53.428165,9.969760 53.428135));EPSG:4326
